role,agent_file,task_id,n_scored,n_qualified,n_discard,hit_cap,confirmed_task,frame_index,in_discard,reason
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",52,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",17,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",25,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",11,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",15,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",51,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",55,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",29,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",31,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",13,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",40,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",50,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",20,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",33,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",32,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",19,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",54,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",9,0,matched_keep
cap_hit,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,180,134,84,1,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM.",61,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,96,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,98,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,100,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,102,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,103,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,105,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,107,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,108,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,110,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,111,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,113,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,115,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,118,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,119,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,120,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,121,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,122,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,125,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,128,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,130,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,135,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,139,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,141,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,142,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,143,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,145,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,147,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,149,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,152,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,156,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,159,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,160,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,162,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,163,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,164,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,165,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,170,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,173,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,175,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,176,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,177,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,180,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,182,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,183,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,187,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,189,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,191,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,192,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,194,1,all_discard
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,53,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,13,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,59,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,84,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,7,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,27,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,94,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,41,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,82,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,34,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,17,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,81,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,33,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,70,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,8,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,15,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,22,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,80,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,23,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,43,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,11,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,24,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,30,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,10,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,55,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,50,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,28,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,92,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,71,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,38,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,88,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,45,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,39,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,77,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,29,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,93,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,86,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,16,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,58,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,87,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,60,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,21,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,40,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,73,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,47,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,9,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,79,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,12,0,matched_keep
cap_hit,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,195,99,49,1,Find a white female kitten within 35 miles of zip 77494.,5,0,matched_keep
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,200,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,210,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,211,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,212,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,213,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,214,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,227,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,228,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,229,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,231,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,241,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,244,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,245,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,256,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,257,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,258,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,259,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,265,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,272,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,273,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,275,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,281,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,285,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,286,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,291,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,292,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,293,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,295,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,297,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,298,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,300,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,301,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,311,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,314,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,315,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,317,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,318,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,319,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,320,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,321,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,324,1,all_discard
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,85,0,matched_keep
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,115,0,matched_keep
cap_hit,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,325,91,41,1,Find Devin Booker's highest-scoring points per game playoff run.,129,0,matched_keep
